Numer elementu / Lokalny numer wezla / Globalny numer wezla / (x,y)
(1220, 3, 1291, (-2.5, 27.5))
(1220, 4, 1292, (0.0, 27.5))
(1221, 1, 1251, (0.0, 25.0))
(1221, 2, 1252, (2.5, 25.0))
(1221, 3, 1292, (0.0, 27.5))
(1221, 4, 1293, (2.5, 27.5))
(1222, 1, 1252, (2.5, 25.0))
(1222, 2, 1253, (5.0, 25.0))
(1222, 3, 1293, (2.5, 27.5))
(1222, 4, 1294, (5.0, 27.5))
(1223, 1, 1253, (5.0, 25.0))
(1223, 2, 1254, (7.5, 25.0))
(1223, 3, 1294, (5.0, 27.5))
(1223, 4, 1295, (7.5, 27.5))
(1224, 1, 1254, (7.5, 25.0))
(1224, 2, 1255, (10.0, 25.0))
(1224, 3, 1295, (7.5, 27.5))
(1224, 4, 1296, (10.0, 27.5))
(1225, 1, 1255, (10.0, 25.0))
(1225, 2, 1256, (12.5, 25.0))
(1225, 3, 1296, (10.0, 27.5))
(1225, 4, 1297, (12.5, 27.5))
(1226, 1, 1256, (12.5, 25.0))
(1226, 2, 1257, (15.0, 25.0))
(1226, 3, 1297, (12.5, 27.5))
(1226, 4, 1298, (15.0, 27.5))
(1227, 1, 1257, (15.0, 25.0))
(1227, 2, 1258, (17.5, 25.0))
(1227, 3, 1298, (15.0, 27.5))
(1227, 4, 1299, (17.5, 27.5))
(1228, 1, 1258, (17.5, 25.0))
(1228, 2, 1259, (20.0, 25.0))
(1228, 3, 1299, (17.5, 27.5))
(1228, 4, 1300, (20.0, 27.5))
(1229, 1, 1259, (20.0, 25.0))
(1229, 2, 1260, (22.5, 25.0))
(1229, 3, 1300, (20.0, 27.5))
(1229, 4, 1301, (22.5, 27.5))
(1230, 1, 1260, (22.5, 25.0))
(1230, 2, 1261, (25.0, 25.0))
(1230, 3, 1301, (22.5, 27.5))
(1230, 4, 1302, (25.0, 27.5))
(1231, 1, 1261, (25.0, 25.0))
(1231, 2, 1262, (27.5, 25.0))
(1231, 3, 1302, (25.0, 27.5))
(1231, 4, 1303, (27.5, 27.5))
(1232, 1, 1262, (27.5, 25.0))
(1232, 2, 1263, (30.0, 25.0))
(1232, 3, 1303, (27.5, 27.5))
(1232, 4, 1304, (30.0, 27.5))
(1233, 1, 1263, (30.0, 25.0))
(1233, 2, 1264, (32.5, 25.0))
(1233, 3, 1304, (30.0, 27.5))
(1233, 4, 1305, (32.5, 27.5))
(1234, 1, 1264, (32.5, 25.0))
(1234, 2, 1265, (35.0, 25.0))
(1234, 3, 1305, (32.5, 27.5))
(1234, 4, 1306, (35.0, 27.5))
(1235, 1, 1265, (35.0, 25.0))
(1235, 2, 1266, (37.5, 25.0))
(1235, 3, 1306, (35.0, 27.5))
(1235, 4, 1307, (37.5, 27.5))
(1236, 1, 1266, (37.5, 25.0))
(1236, 2, 1267, (40.0, 25.0))
(1236, 3, 1307, (37.5, 27.5))
(1236, 4, 1308, (40.0, 27.5))
(1237, 1, 1267, (40.0, 25.0))
(1237, 2, 1268, (42.5, 25.0))
(1237, 3, 1308, (40.0, 27.5))
(1237, 4, 1309, (42.5, 27.5))
(1238, 1, 1268, (42.5, 25.0))
(1238, 2, 1269, (45.0, 25.0))
(1238, 3, 1309, (42.5, 27.5))
(1238, 4, 1310, (45.0, 27.5))
(1239, 1, 1269, (45.0, 25.0))
(1239, 2, 1270, (47.5, 25.0))
(1239, 3, 1310, (45.0, 27.5))
(1239, 4, 1311, (47.5, 27.5))
(1240, 1, 1270, (47.5, 25.0))
(1240, 2, 1271, (50.0, 25.0))
(1240, 3, 1311, (47.5, 27.5))
(1240, 4, 1312, (50.0, 27.5))
(1241, 1, 1272, (-50.0, 27.5))
(1241, 2, 1273, (-47.5, 27.5))
(1241, 3, 1313, (-50.0, 30.0))
(1241, 4, 1314, (-47.5, 30.0))
(1242, 1, 1273, (-47.5, 27.5))
(1242, 2, 1274, (-45.0, 27.5))
(1242, 3, 1314, (-47.5, 30.0))
(1242, 4, 1315, (-45.0, 30.0))
(1243, 1, 1274, (-45.0, 27.5))
(1243, 2, 1275, (-42.5, 27.5))
(1243, 3, 1315, (-45.0, 30.0))
(1243, 4, 1316, (-42.5, 30.0))
(1244, 1, 1275, (-42.5, 27.5))
(1244, 2, 1276, (-40.0, 27.5))
(1244, 3, 1316, (-42.5, 30.0))
(1244, 4, 1317, (-40.0, 30.0))
(1245, 1, 1276, (-40.0, 27.5))
(1245, 2, 1277, (-37.5, 27.5))
(1245, 3, 1317, (-40.0, 30.0))
(1245, 4, 1318, (-37.5, 30.0))
(1246, 1, 1277, (-37.5, 27.5))
(1246, 2, 1278, (-35.0, 27.5))
(1246, 3, 1318, (-37.5, 30.0))
(1246, 4, 1319, (-35.0, 30.0))
(1247, 1, 1278, (-35.0, 27.5))
(1247, 2, 1279, (-32.5, 27.5))
(1247, 3, 1319, (-35.0, 30.0))
(1247, 4, 1320, (-32.5, 30.0))
(1248, 1, 1279, (-32.5, 27.5))
(1248, 2, 1280, (-30.0, 27.5))
(1248, 3, 1320, (-32.5, 30.0))
(1248, 4, 1321, (-30.0, 30.0))
(1249, 1, 1280, (-30.0, 27.5))
(1249, 2, 1281, (-27.5, 27.5))
(1249, 3, 1321, (-30.0, 30.0))
(1249, 4, 1322, (-27.5, 30.0))
(1250, 1, 1281, (-27.5, 27.5))
(1250, 2, 1282, (-25.0, 27.5))
(1250, 3, 1322, (-27.5, 30.0))
(1250, 4, 1323, (-25.0, 30.0))
(1251, 1, 1282, (-25.0, 27.5))
(1251, 2, 1283, (-22.5, 27.5))
(1251, 3, 1323, (-25.0, 30.0))
(1251, 4, 1324, (-22.5, 30.0))
(1252, 1, 1283, (-22.5, 27.5))
(1252, 2, 1284, (-20.0, 27.5))
(1252, 3, 1324, (-22.5, 30.0))
(1252, 4, 1325, (-20.0, 30.0))
(1253, 1, 1284, (-20.0, 27.5))
(1253, 2, 1285, (-17.5, 27.5))
(1253, 3, 1325, (-20.0, 30.0))
(1253, 4, 1326, (-17.5, 30.0))
(1254, 1, 1285, (-17.5, 27.5))
(1254, 2, 1286, (-15.0, 27.5))
(1254, 3, 1326, (-17.5, 30.0))
(1254, 4, 1327, (-15.0, 30.0))
(1255, 1, 1286, (-15.0, 27.5))
(1255, 2, 1287, (-12.5, 27.5))
(1255, 3, 1327, (-15.0, 30.0))
(1255, 4, 1328, (-12.5, 30.0))
(1256, 1, 1287, (-12.5, 27.5))
(1256, 2, 1288, (-10.0, 27.5))
(1256, 3, 1328, (-12.5, 30.0))
(1256, 4, 1329, (-10.0, 30.0))
(1257, 1, 1288, (-10.0, 27.5))
(1257, 2, 1289, (-7.5, 27.5))
(1257, 3, 1329, (-10.0, 30.0))
(1257, 4, 1330, (-7.5, 30.0))
(1258, 1, 1289, (-7.5, 27.5))
(1258, 2, 1290, (-5.0, 27.5))
(1258, 3, 1330, (-7.5, 30.0))
(1258, 4, 1331, (-5.0, 30.0))
(1259, 1, 1290, (-5.0, 27.5))
(1259, 2, 1291, (-2.5, 27.5))
(1259, 3, 1331, (-5.0, 30.0))
(1259, 4, 1332, (-2.5, 30.0))
(1260, 1, 1291, (-2.5, 27.5))
(1260, 2, 1292, (0.0, 27.5))
(1260, 3, 1332, (-2.5, 30.0))
(1260, 4, 1333, (0.0, 30.0))
(1261, 1, 1292, (0.0, 27.5))
(1261, 2, 1293, (2.5, 27.5))
(1261, 3, 1333, (0.0, 30.0))
(1261, 4, 1334, (2.5, 30.0))
(1262, 1, 1293, (2.5, 27.5))
(1262, 2, 1294, (5.0, 27.5))
(1262, 3, 1334, (2.5, 30.0))
(1262, 4, 1335, (5.0, 30.0))
(1263, 1, 1294, (5.0, 27.5))
(1263, 2, 1295, (7.5, 27.5))
(1263, 3, 1335, (5.0, 30.0))
(1263, 4, 1336, (7.5, 30.0))
(1264, 1, 1295, (7.5, 27.5))
(1264, 2, 1296, (10.0, 27.5))
(1264, 3, 1336, (7.5, 30.0))
(1264, 4, 1337, (10.0, 30.0))
(1265, 1, 1296, (10.0, 27.5))
(1265, 2, 1297, (12.5, 27.5))
(1265, 3, 1337, (10.0, 30.0))
(1265, 4, 1338, (12.5, 30.0))
(1266, 1, 1297, (12.5, 27.5))
(1266, 2, 1298, (15.0, 27.5))
(1266, 3, 1338, (12.5, 30.0))
(1266, 4, 1339, (15.0, 30.0))
(1267, 1, 1298, (15.0, 27.5))
(1267, 2, 1299, (17.5, 27.5))
(1267, 3, 1339, (15.0, 30.0))
(1267, 4, 1340, (17.5, 30.0))
(1268, 1, 1299, (17.5, 27.5))
(1268, 2, 1300, (20.0, 27.5))
(1268, 3, 1340, (17.5, 30.0))
(1268, 4, 1341, (20.0, 30.0))
(1269, 1, 1300, (20.0, 27.5))
(1269, 2, 1301, (22.5, 27.5))
(1269, 3, 1341, (20.0, 30.0))
(1269, 4, 1342, (22.5, 30.0))
(1270, 1, 1301, (22.5, 27.5))
(1270, 2, 1302, (25.0, 27.5))
(1270, 3, 1342, (22.5, 30.0))
(1270, 4, 1343, (25.0, 30.0))
(1271, 1, 1302, (25.0, 27.5))
(1271, 2, 1303, (27.5, 27.5))
(1271, 3, 1343, (25.0, 30.0))
(1271, 4, 1344, (27.5, 30.0))
(1272, 1, 1303, (27.5, 27.5))
(1272, 2, 1304, (30.0, 27.5))
(1272, 3, 1344, (27.5, 30.0))
(1272, 4, 1345, (30.0, 30.0))
(1273, 1, 1304, (30.0, 27.5))
(1273, 2, 1305, (32.5, 27.5))
(1273, 3, 1345, (30.0, 30.0))
(1273, 4, 1346, (32.5, 30.0))
(1274, 1, 1305, (32.5, 27.5))
(1274, 2, 1306, (35.0, 27.5))
(1274, 3, 1346, (32.5, 30.0))
(1274, 4, 1347, (35.0, 30.0))
(1275, 1, 1306, (35.0, 27.5))
(1275, 2, 1307, (37.5, 27.5))
(1275, 3, 1347, (35.0, 30.0))
(1275, 4, 1348, (37.5, 30.0))
(1276, 1, 1307, (37.5, 27.5))
(1276, 2, 1308, (40.0, 27.5))
(1276, 3, 1348, (37.5, 30.0))
(1276, 4, 1349, (40.0, 30.0))
(1277, 1, 1308, (40.0, 27.5))
(1277, 2, 1309, (42.5, 27.5))
(1277, 3, 1349, (40.0, 30.0))
(1277, 4, 1350, (42.5, 30.0))
(1278, 1, 1309, (42.5, 27.5))
(1278, 2, 1310, (45.0, 27.5))
(1278, 3, 1350, (42.5, 30.0))
(1278, 4, 1351, (45.0, 30.0))
(1279, 1, 1310, (45.0, 27.5))
(1279, 2, 1311, (47.5, 27.5))
(1279, 3, 1351, (45.0, 30.0))
(1279, 4, 1352, (47.5, 30.0))
(1280, 1, 1311, (47.5, 27.5))
(1280, 2, 1312, (50.0, 27.5))
(1280, 3, 1352, (47.5, 30.0))
(1280, 4, 1353, (50.0, 30.0))
(1281, 1, 1313, (-50.0, 30.0))
(1281, 2, 1314, (-47.5, 30.0))
(1281, 3, 1354, (-50.0, 32.5))
(1281, 4, 1355, (-47.5, 32.5))
(1282, 1, 1314, (-47.5, 30.0))
(1282, 2, 1315, (-45.0, 30.0))
(1282, 3, 1355, (-47.5, 32.5))
(1282, 4, 1356, (-45.0, 32.5))
(1283, 1, 1315, (-45.0, 30.0))
(1283, 2, 1316, (-42.5, 30.0))
(1283, 3, 1356, (-45.0, 32.5))
(1283, 4, 1357, (-42.5, 32.5))
(1284, 1, 1316, (-42.5, 30.0))
(1284, 2, 1317, (-40.0, 30.0))
(1284, 3, 1357, (-42.5, 32.5))
(1284, 4, 1358, (-40.0, 32.5))
(1285, 1, 1317, (-40.0, 30.0))
(1285, 2, 1318, (-37.5, 30.0))
(1285, 3, 1358, (-40.0, 32.5))
(1285, 4, 1359, (-37.5, 32.5))
(1286, 1, 1318, (-37.5, 30.0))
(1286, 2, 1319, (-35.0, 30.0))
(1286, 3, 1359, (-37.5, 32.5))
(1286, 4, 1360, (-35.0, 32.5))
(1287, 1, 1319, (-35.0, 30.0))
(1287, 2, 1320, (-32.5, 30.0))
(1287, 3, 1360, (-35.0, 32.5))
(1287, 4, 1361, (-32.5, 32.5))
(1288, 1, 1320, (-32.5, 30.0))
(1288, 2, 1321, (-30.0, 30.0))
(1288, 3, 1361, (-32.5, 32.5))
(1288, 4, 1362, (-30.0, 32.5))
(1289, 1, 1321, (-30.0, 30.0))
(1289, 2, 1322, (-27.5, 30.0))
(1289, 3, 1362, (-30.0, 32.5))
(1289, 4, 1363, (-27.5, 32.5))
(1290, 1, 1322, (-27.5, 30.0))
(1290, 2, 1323, (-25.0, 30.0))
(1290, 3, 1363, (-27.5, 32.5))
(1290, 4, 1364, (-25.0, 32.5))
(1291, 1, 1323, (-25.0, 30.0))
(1291, 2, 1324, (-22.5, 30.0))
(1291, 3, 1364, (-25.0, 32.5))
(1291, 4, 1365, (-22.5, 32.5))
(1292, 1, 1324, (-22.5, 30.0))
(1292, 2, 1325, (-20.0, 30.0))
(1292, 3, 1365, (-22.5, 32.5))
(1292, 4, 1366, (-20.0, 32.5))
(1293, 1, 1325, (-20.0, 30.0))
(1293, 2, 1326, (-17.5, 30.0))
(1293, 3, 1366, (-20.0, 32.5))
(1293, 4, 1367, (-17.5, 32.5))
(1294, 1, 1326, (-17.5, 30.0))
(1294, 2, 1327, (-15.0, 30.0))
(1294, 3, 1367, (-17.5, 32.5))
(1294, 4, 1368, (-15.0, 32.5))
(1295, 1, 1327, (-15.0, 30.0))
(1295, 2, 1328, (-12.5, 30.0))
(1295, 3, 1368, (-15.0, 32.5))
(1295, 4, 1369, (-12.5, 32.5))
(1296, 1, 1328, (-12.5, 30.0))
(1296, 2, 1329, (-10.0, 30.0))
(1296, 3, 1369, (-12.5, 32.5))
(1296, 4, 1370, (-10.0, 32.5))
(1297, 1, 1329, (-10.0, 30.0))
(1297, 2, 1330, (-7.5, 30.0))
(1297, 3, 1370, (-10.0, 32.5))
(1297, 4, 1371, (-7.5, 32.5))
(1298, 1, 1330, (-7.5, 30.0))
(1298, 2, 1331, (-5.0, 30.0))
(1298, 3, 1371, (-7.5, 32.5))
(1298, 4, 1372, (-5.0, 32.5))
(1299, 1, 1331, (-5.0, 30.0))
(1299, 2, 1332, (-2.5, 30.0))
(1299, 3, 1372, (-5.0, 32.5))
(1299, 4, 1373, (-2.5, 32.5))
(1300, 1, 1332, (-2.5, 30.0))
(1300, 2, 1333, (0.0, 30.0))
(1300, 3, 1373, (-2.5, 32.5))
(1300, 4, 1374, (0.0, 32.5))
(1301, 1, 1333, (0.0, 30.0))
(1301, 2, 1334, (2.5, 30.0))
(1301, 3, 1374, (0.0, 32.5))
(1301, 4, 1375, (2.5, 32.5))
(1302, 1, 1334, (2.5, 30.0))
(1302, 2, 1335, (5.0, 30.0))
(1302, 3, 1375, (2.5, 32.5))
(1302, 4, 1376, (5.0, 32.5))
(1303, 1, 1335, (5.0, 30.0))
(1303, 2, 1336, (7.5, 30.0))
(1303, 3, 1376, (5.0, 32.5))
(1303, 4, 1377, (7.5, 32.5))
(1304, 1, 1336, (7.5, 30.0))
(1304, 2, 1337, (10.0, 30.0))
(1304, 3, 1377, (7.5, 32.5))
(1304, 4, 1378, (10.0, 32.5))
(1305, 1, 1337, (10.0, 30.0))
(1305, 2, 1338, (12.5, 30.0))
(1305, 3, 1378, (10.0, 32.5))
(1305, 4, 1379, (12.5, 32.5))
(1306, 1, 1338, (12.5, 30.0))
(1306, 2, 1339, (15.0, 30.0))
(1306, 3, 1379, (12.5, 32.5))
(1306, 4, 1380, (15.0, 32.5))
(1307, 1, 1339, (15.0, 30.0))
(1307, 2, 1340, (17.5, 30.0))
(1307, 3, 1380, (15.0, 32.5))
(1307, 4, 1381, (17.5, 32.5))
(1308, 1, 1340, (17.5, 30.0))
(1308, 2, 1341, (20.0, 30.0))
(1308, 3, 1381, (17.5, 32.5))
(1308, 4, 1382, (20.0, 32.5))
(1309, 1, 1341, (20.0, 30.0))
(1309, 2, 1342, (22.5, 30.0))
(1309, 3, 1382, (20.0, 32.5))
(1309, 4, 1383, (22.5, 32.5))
(1310, 1, 1342, (22.5, 30.0))
(1310, 2, 1343, (25.0, 30.0))
(1310, 3, 1383, (22.5, 32.5))
(1310, 4, 1384, (25.0, 32.5))
(1311, 1, 1343, (25.0, 30.0))
(1311, 2, 1344, (27.5, 30.0))
(1311, 3, 1384, (25.0, 32.5))
(1311, 4, 1385, (27.5, 32.5))
(1312, 1, 1344, (27.5, 30.0))
(1312, 2, 1345, (30.0, 30.0))
(1312, 3, 1385, (27.5, 32.5))
(1312, 4, 1386, (30.0, 32.5))
(1313, 1, 1345, (30.0, 30.0))
(1313, 2, 1346, (32.5, 30.0))
(1313, 3, 1386, (30.0, 32.5))
(1313, 4, 1387, (32.5, 32.5))
(1314, 1, 1346, (32.5, 30.0))
(1314, 2, 1347, (35.0, 30.0))
(1314, 3, 1387, (32.5, 32.5))
(1314, 4, 1388, (35.0, 32.5))
(1315, 1, 1347, (35.0, 30.0))
(1315, 2, 1348, (37.5, 30.0))
(1315, 3, 1388, (35.0, 32.5))
(1315, 4, 1389, (37.5, 32.5))
(1316, 1, 1348, (37.5, 30.0))
(1316, 2, 1349, (40.0, 30.0))
(1316, 3, 1389, (37.5, 32.5))
(1316, 4, 1390, (40.0, 32.5))
(1317, 1, 1349, (40.0, 30.0))
(1317, 2, 1350, (42.5, 30.0))
(1317, 3, 1390, (40.0, 32.5))
(1317, 4, 1391, (42.5, 32.5))
(1318, 1, 1350, (42.5, 30.0))
(1318, 2, 1351, (45.0, 30.0))
(1318, 3, 1391, (42.5, 32.5))
(1318, 4, 1392, (45.0, 32.5))
(1319, 1, 1351, (45.0, 30.0))
(1319, 2, 1352, (47.5, 30.0))
(1319, 3, 1392, (45.0, 32.5))
(1319, 4, 1393, (47.5, 32.5))
(1320, 1, 1352, (47.5, 30.0))
(1320, 2, 1353, (50.0, 30.0))
(1320, 3, 1393, (47.5, 32.5))
(1320, 4, 1394, (50.0, 32.5))
(1321, 1, 1354, (-50.0, 32.5))
(1321, 2, 1355, (-47.5, 32.5))
(1321, 3, 1395, (-50.0, 35.0))
(1321, 4, 1396, (-47.5, 35.0))
(1322, 1, 1355, (-47.5, 32.5))
(1322, 2, 1356, (-45.0, 32.5))
(1322, 3, 1396, (-47.5, 35.0))
(1322, 4, 1397, (-45.0, 35.0))
(1323, 1, 1356, (-45.0, 32.5))
(1323, 2, 1357, (-42.5, 32.5))
(1323, 3, 1397, (-45.0, 35.0))
(1323, 4, 1398, (-42.5, 35.0))
(1324, 1, 1357, (-42.5, 32.5))
(1324, 2, 1358, (-40.0, 32.5))
(1324, 3, 1398, (-42.5, 35.0))
(1324, 4, 1399, (-40.0, 35.0))
(1325, 1, 1358, (-40.0, 32.5))
(1325, 2, 1359, (-37.5, 32.5))
(1325, 3, 1399, (-40.0, 35.0))
(1325, 4, 1400, (-37.5, 35.0))
(1326, 1, 1359, (-37.5, 32.5))
(1326, 2, 1360, (-35.0, 32.5))
(1326, 3, 1400, (-37.5, 35.0))
(1326, 4, 1401, (-35.0, 35.0))
(1327, 1, 1360, (-35.0, 32.5))
(1327, 2, 1361, (-32.5, 32.5))
(1327, 3, 1401, (-35.0, 35.0))
(1327, 4, 1402, (-32.5, 35.0))
(1328, 1, 1361, (-32.5, 32.5))
(1328, 2, 1362, (-30.0, 32.5))
(1328, 3, 1402, (-32.5, 35.0))
(1328, 4, 1403, (-30.0, 35.0))
(1329, 1, 1362, (-30.0, 32.5))
(1329, 2, 1363, (-27.5, 32.5))
(1329, 3, 1403, (-30.0, 35.0))
(1329, 4, 1404, (-27.5, 35.0))
(1330, 1, 1363, (-27.5, 32.5))
(1330, 2, 1364, (-25.0, 32.5))
(1330, 3, 1404, (-27.5, 35.0))
(1330, 4, 1405, (-25.0, 35.0))
(1331, 1, 1364, (-25.0, 32.5))
(1331, 2, 1365, (-22.5, 32.5))
(1331, 3, 1405, (-25.0, 35.0))
(1331, 4, 1406, (-22.5, 35.0))
(1332, 1, 1365, (-22.5, 32.5))
(1332, 2, 1366, (-20.0, 32.5))
(1332, 3, 1406, (-22.5, 35.0))
(1332, 4, 1407, (-20.0, 35.0))
(1333, 1, 1366, (-20.0, 32.5))
(1333, 2, 1367, (-17.5, 32.5))
(1333, 3, 1407, (-20.0, 35.0))
(1333, 4, 1408, (-17.5, 35.0))
(1334, 1, 1367, (-17.5, 32.5))
(1334, 2, 1368, (-15.0, 32.5))
(1334, 3, 1408, (-17.5, 35.0))
(1334, 4, 1409, (-15.0, 35.0))
(1335, 1, 1368, (-15.0, 32.5))
(1335, 2, 1369, (-12.5, 32.5))
(1335, 3, 1409, (-15.0, 35.0))
(1335, 4, 1410, (-12.5, 35.0))
(1336, 1, 1369, (-12.5, 32.5))
(1336, 2, 1370, (-10.0, 32.5))
(1336, 3, 1410, (-12.5, 35.0))
(1336, 4, 1411, (-10.0, 35.0))
(1337, 1, 1370, (-10.0, 32.5))
(1337, 2, 1371, (-7.5, 32.5))
(1337, 3, 1411, (-10.0, 35.0))
(1337, 4, 1412, (-7.5, 35.0))
(1338, 1, 1371, (-7.5, 32.5))
(1338, 2, 1372, (-5.0, 32.5))
(1338, 3, 1412, (-7.5, 35.0))
(1338, 4, 1413, (-5.0, 35.0))
(1339, 1, 1372, (-5.0, 32.5))
(1339, 2, 1373, (-2.5, 32.5))
(1339, 3, 1413, (-5.0, 35.0))
(1339, 4, 1414, (-2.5, 35.0))
(1340, 1, 1373, (-2.5, 32.5))
(1340, 2, 1374, (0.0, 32.5))
(1340, 3, 1414, (-2.5, 35.0))
(1340, 4, 1415, (0.0, 35.0))
(1341, 1, 1374, (0.0, 32.5))
(1341, 2, 1375, (2.5, 32.5))
(1341, 3, 1415, (0.0, 35.0))
(1341, 4, 1416, (2.5, 35.0))
(1342, 1, 1375, (2.5, 32.5))
(1342, 2, 1376, (5.0, 32.5))
(1342, 3, 1416, (2.5, 35.0))
(1342, 4, 1417, (5.0, 35.0))
(1343, 1, 1376, (5.0, 32.5))
(1343, 2, 1377, (7.5, 32.5))
(1343, 3, 1417, (5.0, 35.0))
(1343, 4, 1418, (7.5, 35.0))
(1344, 1, 1377, (7.5, 32.5))
(1344, 2, 1378, (10.0, 32.5))
(1344, 3, 1418, (7.5, 35.0))
(1344, 4, 1419, (10.0, 35.0))
(1345, 1, 1378, (10.0, 32.5))
(1345, 2, 1379, (12.5, 32.5))
(1345, 3, 1419, (10.0, 35.0))
(1345, 4, 1420, (12.5, 35.0))
(1346, 1, 1379, (12.5, 32.5))
(1346, 2, 1380, (15.0, 32.5))
(1346, 3, 1420, (12.5, 35.0))
(1346, 4, 1421, (15.0, 35.0))
(1347, 1, 1380, (15.0, 32.5))
(1347, 2, 1381, (17.5, 32.5))
(1347, 3, 1421, (15.0, 35.0))
(1347, 4, 1422, (17.5, 35.0))
(1348, 1, 1381, (17.5, 32.5))
(1348, 2, 1382, (20.0, 32.5))
(1348, 3, 1422, (17.5, 35.0))
(1348, 4, 1423, (20.0, 35.0))
(1349, 1, 1382, (20.0, 32.5))
(1349, 2, 1383, (22.5, 32.5))
(1349, 3, 1423, (20.0, 35.0))
(1349, 4, 1424, (22.5, 35.0))
(1350, 1, 1383, (22.5, 32.5))
(1350, 2, 1384, (25.0, 32.5))
(1350, 3, 1424, (22.5, 35.0))
(1350, 4, 1425, (25.0, 35.0))
(1351, 1, 1384, (25.0, 32.5))
(1351, 2, 1385, (27.5, 32.5))
(1351, 3, 1425, (25.0, 35.0))
(1351, 4, 1426, (27.5, 35.0))
(1352, 1, 1385, (27.5, 32.5))
(1352, 2, 1386, (30.0, 32.5))
(1352, 3, 1426, (27.5, 35.0))
(1352, 4, 1427, (30.0, 35.0))
(1353, 1, 1386, (30.0, 32.5))
(1353, 2, 1387, (32.5, 32.5))
(1353, 3, 1427, (30.0, 35.0))
(1353, 4, 1428, (32.5, 35.0))
(1354, 1, 1387, (32.5, 32.5))
(1354, 2, 1388, (35.0, 32.5))
(1354, 3, 1428, (32.5, 35.0))
(1354, 4, 1429, (35.0, 35.0))
(1355, 1, 1388, (35.0, 32.5))
(1355, 2, 1389, (37.5, 32.5))
(1355, 3, 1429, (35.0, 35.0))
(1355, 4, 1430, (37.5, 35.0))
(1356, 1, 1389, (37.5, 32.5))
(1356, 2, 1390, (40.0, 32.5))
(1356, 3, 1430, (37.5, 35.0))
(1356, 4, 1431, (40.0, 35.0))
(1357, 1, 1390, (40.0, 32.5))
(1357, 2, 1391, (42.5, 32.5))
(1357, 3, 1431, (40.0, 35.0))
(1357, 4, 1432, (42.5, 35.0))
(1358, 1, 1391, (42.5, 32.5))
(1358, 2, 1392, (45.0, 32.5))
(1358, 3, 1432, (42.5, 35.0))
(1358, 4, 1433, (45.0, 35.0))
(1359, 1, 1392, (45.0, 32.5))
(1359, 2, 1393, (47.5, 32.5))
(1359, 3, 1433, (45.0, 35.0))
(1359, 4, 1434, (47.5, 35.0))
(1360, 1, 1393, (47.5, 32.5))
(1360, 2, 1394, (50.0, 32.5))
(1360, 3, 1434, (47.5, 35.0))
(1360, 4, 1435, (50.0, 35.0))
(1361, 1, 1395, (-50.0, 35.0))
(1361, 2, 1396, (-47.5, 35.0))
(1361, 3, 1436, (-50.0, 37.5))
(1361, 4, 1437, (-47.5, 37.5))
(1362, 1, 1396, (-47.5, 35.0))
(1362, 2, 1397, (-45.0, 35.0))
(1362, 3, 1437, (-47.5, 37.5))
(1362, 4, 1438, (-45.0, 37.5))
(1363, 1, 1397, (-45.0, 35.0))
(1363, 2, 1398, (-42.5, 35.0))
(1363, 3, 1438, (-45.0, 37.5))
(1363, 4, 1439, (-42.5, 37.5))
(1364, 1, 1398, (-42.5, 35.0))
(1364, 2, 1399, (-40.0, 35.0))
(1364, 3, 1439, (-42.5, 37.5))
(1364, 4, 1440, (-40.0, 37.5))
(1365, 1, 1399, (-40.0, 35.0))
(1365, 2, 1400, (-37.5, 35.0))
(1365, 3, 1440, (-40.0, 37.5))
(1365, 4, 1441, (-37.5, 37.5))
(1366, 1, 1400, (-37.5, 35.0))
(1366, 2, 1401, (-35.0, 35.0))
(1366, 3, 1441, (-37.5, 37.5))
(1366, 4, 1442, (-35.0, 37.5))
(1367, 1, 1401, (-35.0, 35.0))
(1367, 2, 1402, (-32.5, 35.0))
(1367, 3, 1442, (-35.0, 37.5))
(1367, 4, 1443, (-32.5, 37.5))
(1368, 1, 1402, (-32.5, 35.0))
(1368, 2, 1403, (-30.0, 35.0))
(1368, 3, 1443, (-32.5, 37.5))
(1368, 4, 1444, (-30.0, 37.5))
(1369, 1, 1403, (-30.0, 35.0))
(1369, 2, 1404, (-27.5, 35.0))
(1369, 3, 1444, (-30.0, 37.5))
(1369, 4, 1445, (-27.5, 37.5))
(1370, 1, 1404, (-27.5, 35.0))
(1370, 2, 1405, (-25.0, 35.0))
(1370, 3, 1445, (-27.5, 37.5))
(1370, 4, 1446, (-25.0, 37.5))
(1371, 1, 1405, (-25.0, 35.0))
(1371, 2, 1406, (-22.5, 35.0))
(1371, 3, 1446, (-25.0, 37.5))
(1371, 4, 1447, (-22.5, 37.5))
(1372, 1, 1406, (-22.5, 35.0))
(1372, 2, 1407, (-20.0, 35.0))
(1372, 3, 1447, (-22.5, 37.5))
(1372, 4, 1448, (-20.0, 37.5))
(1373, 1, 1407, (-20.0, 35.0))
(1373, 2, 1408, (-17.5, 35.0))
(1373, 3, 1448, (-20.0, 37.5))
(1373, 4, 1449, (-17.5, 37.5))
(1374, 1, 1408, (-17.5, 35.0))
(1374, 2, 1409, (-15.0, 35.0))
(1374, 3, 1449, (-17.5, 37.5))
(1374, 4, 1450, (-15.0, 37.5))
(1375, 1, 1409, (-15.0, 35.0))
(1375, 2, 1410, (-12.5, 35.0))
(1375, 3, 1450, (-15.0, 37.5))
